SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_60.csv,  0,  590,  12947,  32400,  117951,  1388,  0.502035,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_61.csv,  1,  670,  30758,  66954,  233168,  1275,  1.136639,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_62.csv,  1,  1310,  76071,  179609,  718107,  3169,  5.002134,  23.125000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_63.csv,  0,  370,  36244,  93577,  388665,  2220,  1.826380,  14.375000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_64.csv,  1,  1810,  118870,  275453,  1049379,  3464,  10.862594,  28.335938,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_65.csv,  1,  860,  24771,  53923,  176953,  794,  1.441645,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_66.csv,  1,  620,  116155,  290128,  1140470,  2750,  5.365298,  18.312500,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_67.csv,  1,  610,  47532,  115133,  467838,  2488,  3.174543,  16.375000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_68.csv,  1,  570,  21017,  45854,  156724,  816,  0.708450,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_69.csv,  0,  1640,  9250,  22267,  79340,  936,  0.774981,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_7.csv,  1,  1730,  14924,  25491,  63366,  202,  0.606038,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_70.csv,  1,  590,  48095,  115782,  461974,  2320,  1.951589,  15.472656,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_71.csv,  1,  470,  16503,  37948,  137709,  788,  0.479151,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_72.csv,  1,  1790,  89278,  198686,  745946,  2421,  6.603700,  20.726562,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_73.csv,  1,  1030,  17411,  33635,  102666,  489,  0.896750,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_74.csv,  0,  830,  20303,  50860,  205232,  1646,  0.943473,  14.355469,  0,  4
